passage	phrase_text	phrase_gloss	head	attributive	#words_mother	#nouns_mother
Isaiah 19:4	מֶ֤לֶךְ עַז֙ 	king strong	מֶ֤לֶךְ 	עַז֙ 	1	1
Isaiah 19:9	פִשְׁתִּ֖ים שְׂרִיקֹ֑ות 	flax carded	פִשְׁתִּ֖ים 	שְׂרִיקֹ֑ות 	1	1
Isaiah 19:11	עֵצָ֖ה נִבְעָרָ֑ה 	counsel be stupid	עֵצָ֖ה 	נִבְעָרָ֑ה 	1	1
Isaiah 21:1	מִמִּדְבָּ֣ר מֵאֶ֖רֶץ נֹורָאָֽה׃ 	from desert from earth fear	אֶ֖רֶץ 	נֹורָאָֽה׃ 	1	1
Isaiah 21:2	חָז֥וּת קָשָׁ֖ה 	vision hard	חָז֥וּת 	קָשָׁ֖ה 	1	1
Isaiah 21:7	קֶ֖שֶׁב רַב־קָֽשֶׁב׃ 	attentiveness much attentiveness	קֶ֖שֶׁב 	רַב־קָֽשֶׁב׃ 	1	1
Isaiah 21:15	מִפְּנֵ֥י חֲרָבֹ֖ות מִפְּנֵ֣י ׀ חֶ֣רֶב נְטוּשָׁ֗ה וּמִפְּנֵי֙ קֶ֣שֶׁת דְּרוּכָ֔ה וּמִפְּנֵ֖י כֹּ֥בֶד מִלְחָמָֽה׃ ס  	from face dagger from face dagger abandon and from face bow tread and from face heaviness war	חֶ֣רֶב 	נְטוּשָׁ֗ה 	1	1
Isaiah 21:15	מִפְּנֵ֥י חֲרָבֹ֖ות מִפְּנֵ֣י ׀ חֶ֣רֶב נְטוּשָׁ֗ה וּמִפְּנֵי֙ קֶ֣שֶׁת דְּרוּכָ֔ה וּמִפְּנֵ֖י כֹּ֥בֶד מִלְחָמָֽה׃ ס  	from face dagger from face dagger abandon and from face bow tread and from face heaviness war	קֶ֣שֶׁת 	דְּרוּכָ֔ה 	1	1
Isaiah 22:2	עִ֚יר הֹֽומִיָּ֔ה קִרְיָ֖ה עַלִּיזָ֑ה 	town make noise town rejoicing	עִ֚יר 	הֹֽומִיָּ֔ה 	1	1
Isaiah 22:2	עִ֚יר הֹֽומִיָּ֔ה קִרְיָ֖ה עַלִּיזָ֑ה 	town make noise town rejoicing	קִרְיָ֖ה 	עַלִּיזָ֑ה 	1	1
Isaiah 22:9	אֶת־מֵ֥י הַבְּרֵכָ֖ה הַתַּחְתֹּונָֽה׃ 	<object marker> water the pool the lower	הַבְּרֵכָ֖ה 	הַתַּחְתֹּונָֽה׃ 	2	1
Isaiah 22:11	לְמֵ֖י הַבְּרֵכָ֣ה הַיְשָׁנָ֑ה 	to water the pool the old	הַבְּרֵכָ֣ה 	הַיְשָׁנָ֑ה 	2	1
Isaiah 22:18	אֶל־אֶ֖רֶץ רַחֲבַ֣ת יָדָ֑יִם 	to earth wide hand	אֶ֖רֶץ 	רַחֲבַ֣ת יָדָ֑יִם 	1	1
Isaiah 22:23	בְּמָקֹ֣ום נֶאֱמָ֑ן 	in place be firm	מָקֹ֣ום 	נֶאֱמָ֑ן 	1	1
Isaiah 22:25	בְּמָקֹ֣ום נֶאֱמָ֑ן 	in place be firm	מָקֹ֣ום 	נֶאֱמָ֑ן 	1	1
Isaiah 23:3	בְמַ֤יִם רַבִּים֙ 	in water much	מַ֤יִם 	רַבִּים֙ 	1	1
Isaiah 25:2	קִרְיָ֥ה בְצוּרָ֖ה 	town fortified	קִרְיָ֥ה 	בְצוּרָ֖ה 	1	1
Isaiah 25:3	עַם־עָ֑ז 	people strong	עַם־	עָ֑ז 	1	1
Isaiah 25:3	קִרְיַ֛ת גֹּויִ֥ם עָרִיצִ֖ים 	town people ruthless	גֹּויִ֥ם 	עָרִיצִ֖ים 	1	1
Isaiah 25:6	מִשְׁתֵּ֥ה שְׁמָנִ֖ים מִשְׁתֵּ֣ה שְׁמָרִ֑ים שְׁמָנִים֙ מְמֻ֣חָיִ֔ם שְׁמָרִ֖ים מְזֻקָּקִֽים׃ 	drinking oil drinking dregs oil fill with marrow dregs filter	שְׁמָנִים֙ 	מְמֻ֣חָיִ֔ם 	1	1
Isaiah 25:6	מִשְׁתֵּ֥ה שְׁמָנִ֖ים מִשְׁתֵּ֣ה שְׁמָרִ֑ים שְׁמָנִים֙ מְמֻ֣חָיִ֔ם שְׁמָרִ֖ים מְזֻקָּקִֽים׃ 	drinking oil drinking dregs oil fill with marrow dregs filter	שְׁמָרִ֖ים 	מְזֻקָּקִֽים׃ 	1	1
Isaiah 26:2	גֹוי־צַדִּ֖יק 	people just	גֹוי־	צַדִּ֖יק 	1	1
Isaiah 26:3	יֵ֣צֶר סָמ֔וּךְ 	form support	יֵ֣צֶר 	סָמ֔וּךְ 	1	1
Isaiah 26:5	קִרְיָ֖ה נִשְׂגָּבָ֑ה 	town be high	קִרְיָ֖ה 	נִשְׂגָּבָ֑ה 	1	1
Isaiah 26:10	בְּאֶ֥רֶץ נְכֹחֹ֖ות 	in earth straight	אֶ֥רֶץ 	נְכֹחֹ֖ות 	1	1
Isaiah 27:1	בְּחַרְבֹ֨ו הַקָּשָׁ֜ה וְהַגְּדֹולָ֣ה וְהַֽחֲזָקָ֗ה 	in dagger the hard and the great and the strong	חַרְבֹ֨ו 	הַקָּשָׁ֜ה וְהַגְּדֹולָ֣ה וְהַֽחֲזָקָ֗ה 	1	1
Isaiah 27:1	עַ֤ל לִוְיָתָן֙ נָחָ֣שׁ בָּרִ֔חַ וְעַל֙ לִוְיָתָ֔ן נָחָ֖שׁ עֲקַלָּתֹ֑ון 	upon leviathan serpent fleeing and upon leviathan serpent crooked	נָחָ֣שׁ 	בָּרִ֔חַ 	1	1
Isaiah 27:1	עַ֤ל לִוְיָתָן֙ נָחָ֣שׁ בָּרִ֔חַ וְעַל֙ לִוְיָתָ֔ן נָחָ֖שׁ עֲקַלָּתֹ֑ון 	upon leviathan serpent fleeing and upon leviathan serpent crooked	נָחָ֖שׁ 	עֲקַלָּתֹ֑ון 	1	1
Isaiah 27:8	בְּרוּחֹ֥ו הַקָּשָׁ֖ה 	in wind the hard	רוּחֹ֥ו 	הַקָּשָׁ֖ה 	1	1
Isaiah 27:9	כְּאַבְנֵי־גִר֙ מְנֻפָּצֹ֔ות 	as stone chalk shatter	אַבְנֵי־גִר֙ 	מְנֻפָּצֹ֔ות 	2	2
Isaiah 27:10	עִ֤יר בְּצוּרָה֙ 	town fortified	עִ֤יר 	בְּצוּרָה֙ 	1	1
Isaiah 27:10	נָוֶ֕ה מְשֻׁלָּ֥ח וְנֶעֱזָ֖ב כַּמִּדְבָּ֑ר 	pasture send and leave as the desert	נָוֶ֕ה 	מְשֻׁלָּ֥ח וְנֶעֱזָ֖ב 	1	1
Isaiah 27:13	בְּשֹׁופָ֣ר גָּדֹול֒ 	in horn great	שֹׁופָ֣ר 	גָּדֹול֒ 	1	1
Isaiah 28:1	צִ֥יץ נֹבֵ֖ל צְבִ֣י תִפְאַרְתֹּ֑ו הֲל֥וּמֵי יָֽיִן׃ 	blossom wither beauty splendour strike wine	צִ֥יץ 	נֹבֵ֖ל 	1	1
Isaiah 28:2	כְּזֶ֥רֶם בָּרָ֖ד שַׂ֣עַר קָ֑טֶב כְּ֠זֶרֶם מַ֣יִם כַּבִּירִ֥ים שֹׁטְפִ֛ים 	as rain hail storm sting as rain water great wash off	מַ֣יִם 	כַּבִּירִ֥ים שֹׁטְפִ֛ים 	1	1
Isaiah 28:11	בְּלַעֲגֵ֣י שָׂפָ֔ה וּבְלָשֹׁ֖ון אַחֶ֑רֶת 	in stammering lip and in tongue other	לָשֹׁ֖ון 	אַחֶ֑רֶת 	1	1
Isaiah 28:15	שֹׁ֣וט שֹׁוטֵ֤ף 	spate wash off	שֹׁ֣וט 	שֹׁוטֵ֤ף 	1	1
Isaiah 28:16	אָ֑בֶן אֶ֣בֶן בֹּ֜חַן פִּנַּ֤ת יִקְרַת֙ מוּסָ֣ד מוּסָּ֔ד 	stone stone <type of stone> corner meeting foundation found	מוּסָ֣ד 	מוּסָּ֔ד 	1	1
Isaiah 28:18	שֹׁ֤וט שֹׁוטֵף֙ 	spate wash off	שֹׁ֤וט 	שֹׁוטֵף֙ 	1	1
Isaiah 29:5	כְּאָבָ֥ק דַּ֖ק 	as dust thin	אָבָ֥ק 	דַּ֖ק 	1	1
Isaiah 29:5	כְמֹ֤ץ עֹבֵר֙ 	as chaff pass	מֹ֤ץ 	עֹבֵר֙ 	1	1
Isaiah 29:6	בְּרַ֥עַם וּבְרַ֖עַשׁ וְקֹ֣ול גָּדֹ֑ול סוּפָה֙ וּסְעָרָ֔ה וְלַ֖הַב אֵ֥שׁ אֹוכֵלָֽה׃ 	in thunder and in quaking and sound great storm and storm and flame fire eat	קֹ֣ול 	גָּדֹ֑ול 	1	1
Isaiah 29:6	בְּרַ֥עַם וּבְרַ֖עַשׁ וְקֹ֣ול גָּדֹ֑ול סוּפָה֙ וּסְעָרָ֔ה וְלַ֖הַב אֵ֥שׁ אֹוכֵלָֽה׃ 	in thunder and in quaking and sound great storm and storm and flame fire eat	אֵ֥שׁ 	אֹוכֵלָֽה׃ 	1	1
Isaiah 29:11	כְּדִבְרֵי֮ הַסֵּ֣פֶר הֶֽחָתוּם֒ 	as word the letter the seal	הַסֵּ֣פֶר 	הֶֽחָתוּם֒ 	2	1
Isaiah 29:13	מִצְוַ֥ת אֲנָשִׁ֖ים מְלֻמָּדָֽה׃ 	commandment man learn	מִצְוַ֥ת אֲנָשִׁ֖ים 	מְלֻמָּדָֽה׃ 	2	2
Isaiah 30:6	אֶפְעֶה֙ וְשָׂרָ֣ף מְעֹופֵ֔ף 	snake and serpent fly	שָׂרָ֣ף 	מְעֹופֵ֔ף 	1	1
Isaiah 30:8	לְיֹ֣ום אַחֲרֹ֔ון לָעַ֖ד עַד־עֹולָֽם׃ 	to day at the back to future unto eternity	יֹ֣ום 	אַחֲרֹ֔ון 	1	1
Isaiah 30:9	בָּנִ֖ים כֶּחָשִׁ֑ים 	son mendacious	בָּנִ֖ים 	כֶּחָשִׁ֑ים 	1	1
Isaiah 30:13	כְּפֶ֣רֶץ נֹפֵ֔ל 	as breach fall	פֶ֣רֶץ 	נֹפֵ֔ל 	1	1
Isaiah 30:13	בְּחֹומָ֣ה נִשְׂגָּבָ֑ה 	in wall be high	חֹומָ֣ה 	נִשְׂגָּבָ֑ה 	1	1
Isaiah 30:20	לֶ֥חֶם צָ֖ר וּמַ֣יִם לָ֑חַץ 	bread narrow and water oppression	לֶ֥חֶם 	צָ֖ר 	1	1
Isaiah 30:23	כַּ֥ר נִרְחָֽב׃ 	pasture be wide	כַּ֥ר 	נִרְחָֽב׃ 	1	1
Isaiah 30:25	עַל־כָּל־הַ֣ר גָּבֹ֗הַ וְעַל֙ כָּל־גִּבְעָ֣ה נִשָּׂאָ֔ה 	upon whole mountain high and upon whole hill lift	הַ֣ר 	גָּבֹ֗הַ 	1	1
Isaiah 30:25	עַל־כָּל־הַ֣ר גָּבֹ֗הַ וְעַל֙ כָּל־גִּבְעָ֣ה נִשָּׂאָ֔ה 	upon whole mountain high and upon whole hill lift	גִּבְעָ֣ה 	נִשָּׂאָ֔ה 	1	1
Isaiah 30:25	בְּיֹום֙ הֶ֣רֶג רָ֔ב 	in day slaughter much	יֹום֙ הֶ֣רֶג 	רָ֔ב 	2	2
Isaiah 30:27	כְּאֵ֥שׁ אֹכָֽלֶת׃ 	as fire eat	אֵ֥שׁ 	אֹכָֽלֶת׃ 	1	1
Isaiah 30:28	כְּנַ֤חַל שֹׁוטֵף֙ 	as wadi wash off	נַ֤חַל 	שֹׁוטֵף֙ 	1	1
Isaiah 30:28	רֶ֣סֶן מַתְעֶ֔ה 	bridle err	רֶ֣סֶן 	מַתְעֶ֔ה 	1	1
Isaiah 30:30	בְּזַ֣עַף אַ֔ף וְלַ֖הַב אֵ֣שׁ אֹוכֵלָ֑ה נֶ֥פֶץ וָזֶ֖רֶם וְאֶ֥בֶן בָּרָֽד׃ 	in rage nose and flame fire eat pattering and rain and stone hail	אֵ֣שׁ 	אֹוכֵלָ֑ה 	1	1
Isaiah 31:5	כְּצִפֳּרִ֣ים עָפֹ֔ות 	as bird fly	צִפֳּרִ֣ים 	עָפֹ֔ות 	1	1
Isaiah 32:2	כְּפַלְגֵי־מַ֣יִם בְּצָיֹ֔ון כְּצֵ֥ל סֶֽלַע־כָּבֵ֖ד בְּאֶ֥רֶץ עֲיֵפָֽה׃ 	as division water in waterless country as shadow rock heavy in earth faint	צֵ֥ל סֶֽלַע־	כָּבֵ֖ד 	2	2
Isaiah 32:2	כְּפַלְגֵי־מַ֣יִם בְּצָיֹ֔ון כְּצֵ֥ל סֶֽלַע־כָּבֵ֖ד בְּאֶ֥רֶץ עֲיֵפָֽה׃ 	as division water in waterless country as shadow rock heavy in earth faint	אֶ֥רֶץ 	עֲיֵפָֽה׃ 	1	1
Isaiah 32:9	נָשִׁים֙ שַֽׁאֲנַנֹּ֔ות 	woman at ease	נָשִׁים֙ 	שַֽׁאֲנַנֹּ֔ות 	1	1
Isaiah 32:9	בָּנֹות֙ בֹּֽטחֹ֔ות 	daughter trust	בָּנֹות֙ 	בֹּֽטחֹ֔ות 	1	1
Isaiah 32:12	עַל־שְׂדֵי־חֶ֕מֶד עַל־גֶּ֖פֶן פֹּרִיָּֽה׃ 	upon open field splendour upon vine be fertile	גֶּ֖פֶן 	פֹּרִיָּֽה׃ 	1	1
Isaiah 32:13	עַל־כָּל־בָּתֵּ֣י מָשֹׂ֔ושׂ קִרְיָ֖ה עַלִּיזָֽה׃ 	upon whole house joy town rejoicing	קִרְיָ֖ה 	עַלִּיזָֽה׃ 	1	1
Isaiah 33:12	קֹוצִ֥ים כְּסוּחִ֖ים 	thorn-bush cut off	קֹוצִ֥ים 	כְּסוּחִ֖ים 	1	1
Isaiah 33:19	אֶת־עַ֥ם נֹועָ֖ז עַ֣ם 	<object marker> people be insolent people	עַ֥ם 	נֹועָ֖ז 	1	1
Isaiah 33:20	יְרוּשָׁלִַ֜ם נָוֶ֣ה שַׁאֲנָ֗ן אֹ֤הֶל 	Jerusalem pasture at ease tent	נָוֶ֣ה 	שַׁאֲנָ֗ן 	1	1
Isaiah 33:21	מְקֹום־נְהָרִ֥ים יְאֹרִ֖ים רַחֲבֵ֣י יָדָ֑יִם 	place stream stream wide hand	יְאֹרִ֖ים 	רַחֲבֵ֣י יָדָ֑יִם 	1	1
Isaiah 33:21	צִ֥י אַדִּ֖יר 	ship mighty	צִ֥י 	אַדִּ֖יר 	1	1
Isaiah 34:6	טֶ֥בַח גָּדֹ֖ול 	slaughtering great	טֶ֥בַח 	גָּדֹ֖ול 	1	1
Isaiah 34:9	לְזֶ֖פֶת בֹּעֵרָֽה׃ 	to pitch burn	זֶ֖פֶת 	בֹּעֵרָֽה׃ 	1	1
Isaiah 35:3	יָדַ֣יִם רָפֹ֑ות 	hand slack	יָדַ֣יִם 	רָפֹ֑ות 	1	1
Isaiah 35:3	בִרְכַּ֥יִם כֹּשְׁלֹ֖ות 	knee stumble	בִרְכַּ֥יִם 	כֹּשְׁלֹ֖ות 	1	1
Isaiah 36:1	עַ֣ל כָּל־עָרֵ֧י יְהוּדָ֛ה הַבְּצֻרֹ֖ות 	upon whole town Judah the fortified	עָרֵ֧י יְהוּדָ֛ה 	הַבְּצֻרֹ֖ות 	2	1
Isaiah 36:2	בִּתְעָלַת֙ הַבְּרֵכָ֣ה הָעֶלְיֹונָ֔ה בִּמְסִלַּ֖ת שְׂדֵ֥ה כֹובֵֽס׃ 	in channel the pool the upper in highway open field wash	הַבְּרֵכָ֣ה 	הָעֶלְיֹונָ֔ה 	2	1
Isaiah 36:4	הַמֶּ֤לֶךְ הַגָּדֹול֙ מֶ֣לֶךְ אַשּׁ֔וּר 	the king the great king Asshur	הַמֶּ֤לֶךְ 	הַגָּדֹול֙ 	2	1
Isaiah 36:6	עַל־מִשְׁעֶנֶת֩ הַקָּנֶ֨ה הָרָצ֤וּץ הַזֶּה֙ עַל־מִצְרַ֔יִם 	upon support the reed the crush the this upon Egypt	הַקָּנֶ֨ה 	הָרָצ֤וּץ 	2	1
Isaiah 36:9	אֵ֠ת פְּנֵ֨י פַחַ֥ת אַחַ֛ד עַבְדֵ֥י אֲדֹנִ֖י הַקְטַנִּ֑ים 	<object marker> face governor one servant lord the small	פְּנֵ֨י פַחַ֥ת אַחַ֛ד עַבְדֵ֥י אֲדֹנִ֖י 	הַקְטַנִּ֑ים 	5	5
Isaiah 36:13	בְקֹול־גָּדֹ֖ול 	in sound great	קֹול־	גָּדֹ֖ול 	1	1
Isaiah 36:13	אֶת־דִּבְרֵ֛י הַמֶּ֥לֶךְ הַגָּדֹ֖ול מֶ֥לֶךְ אַשּֽׁוּר׃ 	<object marker> word the king the great king Asshur	הַמֶּ֥לֶךְ 	הַגָּדֹ֖ול 	2	1
Isaiah 37:4	אֱלֹהִ֣ים חַ֔י 	god(s) alive	אֱלֹהִ֣ים 	חַ֔י 	1	1
Isaiah 37:4	בְּעַ֥ד הַשְּׁאֵרִ֖ית הַנִּמְצָאָֽה׃ 	distance the rest the find	הַשְּׁאֵרִ֖ית 	הַנִּמְצָאָֽה׃ 	2	1
Isaiah 37:17	אֱלֹהִ֥ים חָֽי׃ 	god(s) alive	אֱלֹהִ֥ים 	חָֽי׃ 	1	1
Isaiah 37:26	גַּלִּ֥ים נִצִּ֖ים 	heap decay	גַּלִּ֥ים 	נִצִּ֖ים 	1	1
Isaiah 37:26	עָרִ֥ים בְּצֻרֹֽות׃ 	town fortified	עָרִ֥ים 	בְּצֻרֹֽות׃ 	1	1
Isaiah 37:30	בַשָּׁנָ֥ה הַשֵּׁנִ֖ית 	in the year the second	שָּׁנָ֥ה 	הַשֵּׁנִ֖ית 	2	1
Isaiah 37:30	בַשָּׁנָ֣ה הַשְּׁלִישִׁ֗ית 	in the year the third	שָּׁנָ֣ה 	הַשְּׁלִישִׁ֗ית 	2	1
Isaiah 37:31	פְּלֵיטַ֧ת בֵּית־יְהוּדָ֛ה הַנִּשְׁאָרָ֖ה 	escape house Judah the remain	פְּלֵיטַ֧ת בֵּית־יְהוּדָ֛ה 	הַנִּשְׁאָרָ֖ה 	3	2
Isaiah 37:36	פְּגָרִ֥ים מֵתִֽים׃ 	corpse die	פְּגָרִ֥ים 	מֵתִֽים׃ 	1	1
Isaiah 38:3	בֶּֽאֱמֶת֙ וּבְלֵ֣ב שָׁלֵ֔ם 	in trustworthiness and in heart complete	לֵ֣ב 	שָׁלֵ֔ם 	1	1
Isaiah 38:3	בְּכִ֥י גָדֹֽול׃ ס  	weeping great	בְּכִ֥י 	גָדֹֽול׃ ס  	1	1
Isaiah 39:3	מֵאֶ֧רֶץ רְחֹוקָ֛ה מִבָּבֶֽל׃ 	from earth remote from Babel	אֶ֧רֶץ 	רְחֹוקָ֛ה 	1	1
Isaiah 40:9	עַ֣ל הַר־גָּבֹ֤הַ 	upon mountain high	הַר־	גָּבֹ֤הַ 	1	1
Isaiah 40:20	חָרָ֤שׁ חָכָם֙ 	artisan wise	חָרָ֤שׁ 	חָכָם֙ 	1	1
Isaiah 41:2	כְּקַ֥שׁ נִדָּ֖ף 	as stubble scatter	קַ֥שׁ 	נִדָּ֖ף 	1	1
Isaiah 41:15	לְמֹורַג֙ חָר֣וּץ חָדָ֔שׁ בַּ֖עַל פִּֽיפִיֹּ֑ות 	to threshing-sledge threshing instrument new lord, baal double-edged	מֹורַג֙ חָר֣וּץ 	חָדָ֔שׁ 	2	2
Isaiah 42:3	קָנֶ֤ה רָצוּץ֙ 	reed crush	קָנֶ֤ה 	רָצוּץ֙ 	1	1
Isaiah 42:3	פִשְׁתָּ֥ה כֵהָ֖ה 	flax dim	פִשְׁתָּ֥ה 	כֵהָ֖ה 	1	1
Isaiah 42:7	עֵינַ֣יִם עִוְרֹ֑ות 	eye blind	עֵינַ֣יִם 	עִוְרֹ֑ות 	1	1
Isaiah 42:10	שִׁ֣יר חָדָ֔שׁ 	song new	שִׁ֣יר 	חָדָ֔שׁ 	1	1
Isaiah 42:22	עַם־בָּז֣וּז וְשָׁסוּי֒ 	people spoil and spoil	עַם־	בָּז֣וּז וְשָׁסוּי֒ 	1	1
Isaiah 43:8	עַם־עִוֵּ֖ר וְחֵרְשִׁ֖ים 	people blind and deaf	עַם־	עִוֵּ֖ר 	1	1
Isaiah 43:16	בְמַ֥יִם עַזִּ֖ים 	in water strong	מַ֥יִם 	עַזִּ֖ים 	1	1
Isaiah 43:27	אָבִ֥יךָ הָרִאשֹׁ֖ון 	father the first	אָבִ֥יךָ 	הָרִאשֹׁ֖ון 	1	1
Isaiah 45:21	אֵֽל־צַדִּ֣יק וּמֹושִׁ֔יעַ 	god just and help	אֵֽל־	צַדִּ֣יק וּמֹושִׁ֔יעַ 	1	1
Isaiah 49:2	כְּחֶ֣רֶב חַדָּ֔ה 	as dagger sharp	חֶ֣רֶב 	חַדָּ֔ה 	1	1
Isaiah 49:2	לְחֵ֣ץ בָּר֔וּר 	to arrow purge	חֵ֣ץ 	בָּר֔וּר 	1	1
Isaiah 49:8	נְחָלֹ֥ות שֹׁמֵמֹֽות׃ 	heritage be desolate	נְחָלֹ֥ות 	שֹׁמֵמֹֽות׃ 	1	1
Isaiah 49:24	שְׁבִ֥י צַדִּ֖יק 	captive just	שְׁבִ֥י 	צַדִּ֖יק 	1	1
Isaiah 49:25	מַלְקֹ֥וחַ עָרִ֖יץ 	what is taken ruthless	מַלְקֹ֥וחַ 	עָרִ֖יץ 	1	1
Isaiah 51:10	יָ֔ם מֵ֖י תְּהֹ֣ום רַבָּ֑ה 	sea water primeval ocean much	תְּהֹ֣ום 	רַבָּ֑ה 	1	1
Isaiah 52:15	גֹּויִ֣ם רַבִּ֔ים 	people much	גֹּויִ֣ם 	רַבִּ֔ים 	1	1
Isaiah 54:3	עָרִ֥ים נְשַׁמֹּ֖ות 	town be desolate	עָרִ֥ים 	נְשַׁמֹּ֖ות 	1	1
Isaiah 54:6	כְאִשָּׁ֧ה עֲזוּבָ֛ה וַעֲצ֥וּבַת ר֖וּחַ 	as woman leave and hurt wind	אִשָּׁ֧ה 	עֲזוּבָ֛ה וַעֲצ֥וּבַת ר֖וּחַ 	1	1
Isaiah 54:7	בְּרֶ֥גַע קָטֹ֖ן 	in moment small	רֶ֥גַע 	קָטֹ֖ן 	1	1
Isaiah 54:7	בְרַחֲמִ֥ים גְּדֹלִ֖ים 	in compassion great	רַחֲמִ֥ים 	גְּדֹלִ֖ים 	1	1
Isaiah 55:3	בְּרִ֣ית עֹולָ֔ם חַֽסְדֵ֥י דָוִ֖ד הַנֶּאֱמָנִֽים׃ 	covenant eternity loyalty David the be firm	חַֽסְדֵ֥י דָוִ֖ד 	הַנֶּאֱמָנִֽים׃ 	2	1
Isaiah 56:3	עֵ֥ץ יָבֵֽשׁ׃ ס  	tree dry	עֵ֥ץ 	יָבֵֽשׁ׃ ס  	1	1
Isaiah 56:10	כְּלָבִ֣ים אִלְּמִ֔ים 	dog speechless	כְּלָבִ֣ים 	אִלְּמִ֔ים 	1	1
Isaiah 57:5	בָּֽאֵלִ֔ים תַּ֖חַת כָּל־עֵ֣ץ רַעֲנָ֑ן 	in the mighty tree under part whole tree luxuriant	עֵ֣ץ 	רַעֲנָ֑ן 	1	1
Isaiah 57:7	עַ֤ל הַר־גָּבֹ֨הַּ֙ וְנִשָּׂ֔א 	upon mountain high and lift	הַר־	גָּבֹ֨הַּ֙ וְנִשָּׂ֔א 	1	1
Isaiah 58:11	כְּגַ֣ן רָוֶ֔ה 	as garden watered	גַ֣ן 	רָוֶ֔ה 	1	1
Isaiah 59:7	דָּ֣ם נָקִ֑י 	blood innocent	דָּ֣ם 	נָקִ֑י 	1	1
Isaiah 60:22	לְגֹ֣וי עָצ֑וּם 	to people mighty	גֹ֣וי 	עָצ֑וּם 	1	1
Isaiah 61:3	תַּ֖חַת ר֣וּחַ כֵּהָ֑ה 	under part wind dim	ר֣וּחַ 	כֵּהָ֑ה 	1	1
Isaiah 62:2	שֵׁ֣ם חָדָ֔שׁ 	name new	שֵׁ֣ם 	חָדָ֔שׁ 	1	1
Isaiah 65:2	אֶל־עַ֣ם סֹורֵ֑ר 	to people rebel	עַ֣ם 	סֹורֵ֑ר 	1	1
Isaiah 65:7	פְעֻלָּתָ֛ם רִֽאשֹׁנָ֖ה 	work first	פְעֻלָּתָ֛ם 	רִֽאשֹׁנָ֖ה 	1	1
Isaiah 65:15	שֵׁ֥ם אַחֵֽר׃ 	name other	שֵׁ֥ם 	אַחֵֽר׃ 	1	1
Isaiah 65:16	הַצָּרֹות֙ הָרִ֣אשֹׁנֹ֔ות 	the distress the first	הַצָּרֹות֙ 	הָרִ֣אשֹׁנֹ֔ות 	2	1
Isaiah 65:17	שָׁמַ֥יִם חֲדָשִׁ֖ים וָאָ֣רֶץ חֲדָשָׁ֑ה 	heavens new and earth new	שָׁמַ֥יִם 	חֲדָשִׁ֖ים 	1	1
Isaiah 65:17	שָׁמַ֥יִם חֲדָשִׁ֖ים וָאָ֣רֶץ חֲדָשָׁ֑ה 	heavens new and earth new	אָ֣רֶץ 	חֲדָשָׁ֑ה 	1	1
Isaiah 66:12	כְנַ֧חַל שֹׁוטֵ֛ף 	as wadi wash off	נַ֧חַל 	שֹׁוטֵ֛ף 	1	1
Isaiah 66:19	אֶֽל־הַגֹּויִ֞ם תַּרְשִׁ֨ישׁ פּ֥וּל וְל֛וּד מֹ֥שְׁכֵי קֶ֖שֶׁת תֻּבַ֣ל וְיָוָ֑ן הָאִיִּ֣ים הָרְחֹקִ֗ים 	to the people Tarshish Libyans and Lud draw bow Tubal and <jawan, Greece> the coast, island the remote	הָאִיִּ֣ים 	הָרְחֹקִ֗ים 	2	1
Isaiah 66:20	בִּכְלִ֥י טָהֹ֖ור 	in tool pure	כְלִ֥י 	טָהֹ֖ור 	1	1
Isaiah 66:22	הַשָּׁמַ֣יִם הַ֠חֳדָשִׁים וְהָאָ֨רֶץ הַחֲדָשָׁ֜ה 	the heavens the month and the earth the new	הָאָ֨רֶץ 	הַחֲדָשָׁ֜ה 	2	1
Jeremiah 1:3	בַּחֹ֥דֶשׁ הַחֲמִישִֽׁי׃ ס  	in the month the fifth	חֹ֥דֶשׁ 	הַחֲמִישִֽׁי׃ ס  	2	1
Jeremiah 1:13	סִ֤יר נָפ֨וּחַ֙ 	pot blow	סִ֤יר 	נָפ֨וּחַ֙ 	1	1
Jeremiah 1:16	לֵאלֹהִ֣ים אֲחֵרִ֔ים 	to god(s) other	אלֹהִ֣ים 	אֲחֵרִ֔ים 	1	1
Jeremiah 2:13	אֹתִ֨י מְקֹ֣ור ׀ מַ֣יִם חַיִּ֗ים 	<object marker> well water alive	מַ֣יִם 	חַיִּ֗ים 	1	1
Jeremiah 2:13	בֹּארֹ֔ות בֹּארֹת֙ נִשְׁבָּרִ֔ים 	cistern cistern break	בֹּארֹת֙ 	נִשְׁבָּרִ֔ים 	1	1
Jeremiah 2:20	עַֽל־כָּל־גִּבְעָ֞ה גְּבֹהָ֗ה וְתַ֨חַת֙ כָּל־עֵ֣ץ רַעֲנָ֔ן 	upon whole hill high and under part whole tree luxuriant	גִּבְעָ֞ה 	גְּבֹהָ֗ה 	1	1
Jeremiah 2:20	עַֽל־כָּל־גִּבְעָ֞ה גְּבֹהָ֗ה וְתַ֨חַת֙ כָּל־עֵ֣ץ רַעֲנָ֔ן 	upon whole hill high and under part whole tree luxuriant	עֵ֣ץ 	רַעֲנָ֔ן 	1	1
Jeremiah 2:21	סוּרֵ֖י הַגֶּ֥פֶן נָכְרִיָּֽה׃ 	backsliding the vine foreign	הַגֶּ֥פֶן 	נָכְרִיָּֽה׃ 	2	1
